#M1 M3 xsec[pb] uncertainty[pb]
500 1700 0.00228547138659 0.000132730673173
500 1750 0.0020022489634 0.00011899702001
500 1800 0.00172578072492 0.000104052540325
500 1850 0.00158333899535 9.83904435166e-05
500 1900 0.00137509793061 8.7322550609e-05
500 1950 0.00116882716035 7.52995587254e-05
500 2000 0.00102568664074 6.77121008952e-05
500 2050 0.000928229145547 6.29233707614e-05
500 2100 0.000837433236277 5.84075841125e-05
500 2150 0.000731995899851 5.20912706826e-05
500 2200 0.000630576549648 4.60653196613e-05
500 2250 0.000568663132722 4.27082436356e-05
500 2300 0.000492290371737 3.78321643305e-05
500 2350 0.000448316708163 3.57141974224e-05
500 2400 0.000390101442626 3.17919035815e-05
500 2450 0.000344655569824 2.86748599235e-05
500 2500 0.000304758223862 2.62562126567e-05
50 1000 0.0942306415452 0.00316633306418
50 1050 0.077302298344 0.00266210536922
50 1100 0.0630393470287 0.00223783268609
50 1150 0.0531272770339 0.00190855556694
50 1200 0.0440612348884 0.00160249045119
50 1250 0.0368571928751 0.00137995884093
50 1300 0.0308500782724 0.00119594701732
50 1350 0.0262468250221 0.00104750883585
50 1400 0.0221961281317 0.000895220728274
50 1450 0.0190923911162 0.000790930070318
50 1500 0.0159476203439 0.000682728916728
50 1550 0.0134009629922 0.00059059396089
50 1600 0.0116798924679 0.000523203237779
50 1650 0.0098156034102 0.000454546267859
50 1700 0.00838117542875 0.000398262833232
50 1750 0.00729566373333 0.000351154043075
50 1800 0.00631098704017 0.000309883342166
50 1850 0.00546879082974 0.000275834129684
50 1900 0.00457265648095 0.000237936032593
50 1950 0.00396565122744 0.000209231219053
50 2000 0.00361855800694 0.00019443446292
50 2050 0.00313611843121 0.000173278011793
50 2100 0.00272022369872 0.00015362511188
50 2150 0.00236370540751 0.000135836901934
50 2200 0.00205822692777 0.000121692009046
50 2250 0.00192622382167 0.000116913392481
50 2300 0.00162647823339 0.000100111367562
50 2350 0.00137930704393 8.63073476711e-05
50 2400 0.00124806664685 8.02119896567e-05
50 2450 0.00111717288107 7.37379620044e-05
50 2500 0.000954487135248 6.39883355354e-05
550 1000 0.0150919436338 0.000650414269365
550 1050 0.0128345789351 0.00056479846262
550 1100 0.0109565132905 0.000495172467167
550 1150 0.00869499216742 0.000420220045689
550 1200 0.007745907371 0.000374812747136
550 1250 0.00721646886751 0.000352485897441
550 1300 0.00575431883717 0.000289539851072
550 1350 0.00497568627576 0.00025578529859
550 1400 0.00466734115281 0.000244113726632
550 1450 0.00358894862021 0.000196146715401
550 1500 0.0032501186282 0.000176607162072
550 1550 0.0030392550773 0.000170443588203
550 1600 0.00263462916119 0.00015023670973
550 1650 0.00228999890331 0.000133790337493
550 1700 0.00187231770211 0.000110768131597
550 1750 0.00173851193883 0.000105288638305
550 1800 0.0015178851791 9.36957931685e-05
550 1850 0.00138313676724 8.78823481203e-05
550 1900 0.00124188616155 8.10555862698e-05
550 1950 0.00108552647869 7.26009388773e-05
550 2000 0.000950604014574 6.47901125436e-05
550 2050 0.000814920901973 5.67585194971e-05
550 2100 0.000693738043493 4.91715121856e-05
550 2150 0.000627076081798 4.58197692889e-05
550 2200 0.000555233106147 4.15685088347e-05
550 2250 0.000498486142051 3.82801719693e-05
550 2300 0.000447773895211 3.54889417423e-05
550 2350 0.000389616152032 3.15089129794e-05
550 2400 0.00034987135007 2.93092688791e-05
550 2450 0.000304300816785 2.62349456057e-05
550 2500 0.000269316436422 2.4061114934e-05
600 1000 0.0129397422077 0.000569094459715
600 1050 0.0110328445113 0.000498227494823
600 1100 0.00859951228625 0.000417668223273
600 1150 0.0077873738275 0.000372349906493
600 1200 0.00610615677883 0.000323081401815
600 1250 0.00554362811283 0.000288148429048
600 1300 0.00540918751392 0.000277509247993
600 1350 0.00432764261511 0.000226529652243
600 1400 0.00396176229302 0.000213451105067
600 1450 0.00352114163531 0.000193236980901
600 1500 0.0028314503935 0.000157749344091
600 1550 0.00244636895626 0.000139778405334
600 1600 0.00214814866835 0.000124327244018
600 1650 0.00199668739333 0.000120063317826
600 1700 0.0017403921582 0.000105447709158
600 1750 0.00143691395873 8.85750300209e-05
600 1800 0.00132912861856 8.39130851274e-05
600 1850 0.0011639347886 7.52111598225e-05
600 1900 0.00102064476132 6.74580713689e-05
600 1950 0.000927978125468 6.31965276102e-05
600 2000 0.00081476099092 5.67417540593e-05
600 2050 0.000715939505044 5.10213023196e-05
600 2100 0.000642520175142 4.68736498109e-05
600 2150 0.000554948506802 4.16171936556e-05
600 2200 0.000489248242579 3.77163576714e-05
600 2250 0.000433790537097 3.41685415613e-05
600 2300 0.000389166509209 3.17633015197e-05
600 2350 0.000343738602514 2.89596363399e-05
600 2400 0.000299664152212 2.586389099e-05
600 2450 0.000272895723994 2.45459005407e-05
600 2500 0.000238958010457 2.20844524447e-05
650 1000 0.0111216303427 0.000502715410726
650 1050 0.00866102095399 0.000416217275083
650 1100 0.00847528147131 0.000406455928298
650 1150 0.00678425550849 0.000331619768388
650 1200 0.00556945538595 0.00028573671349
650 1250 0.00501768000745 0.000255076819423
650 1300 0.00445889945174 0.000231979187664
650 1350 0.00386778761358 0.000206331742944
650 1400 0.00326984705977 0.000177426005885
650 1450 0.00283981053609 0.000157925968984
650 1500 0.00264529732632 0.000151938808551
650 1550 0.0021524338256 0.000124922531968
650 1600 0.00187956959463 0.000111004418088
650 1650 0.00174246542044 0.000105730426893
650 1700 0.00158681354763 9.92476602313e-05
650 1750 0.00132221738705 8.36672756404e-05
650 1800 0.00116448127654 7.5341117361e-05
650 1850 0.0010590697699 7.04462325403e-05
650 1900 0.000896427418471 6.07454088415e-05
650 1950 0.000787985472718 5.45775753009e-05
650 2000 0.000715628068059 5.08719589006e-05
650 2050 0.000611148306449 4.45590410488e-05
650 2100 0.000554289522594 4.15017069129e-05
650 2150 0.000488806120008 3.76267404883e-05
650 2200 0.000438713920936 3.49396955195e-05
650 2250 0.000380936527793 3.09869893452e-05
650 2300 0.000343355273432 2.89138043421e-05
650 2350 0.000303456204537 2.63912787824e-05
650 2400 0.000268378925186 2.39277819896e-05
650 2450 0.000237653171793 2.18509170798e-05
650 2500 0.000210468978761 2.00777656757e-05
700 1000 0.00961411496101 0.000445685615208
700 1050 0.00832661316743 0.000400682880691
700 1100 0.00590357136644 0.000318086950706
700 1150 0.00508306987545 0.000277456627999
700 1200 0.00459466956616 0.000248421554145
700 1250 0.0043650682822 0.000227452244616
700 1300 0.00363299683618 0.000198770578739
700 1350 0.00328066634399 0.0001784450646
700 1400 0.00303985307054 0.000170792336941
700 1450 0.00247613322043 0.000139847408923
700 1500 0.00230145136592 0.000134502815697
700 1550 0.00200152853824 0.000119583611421
700 1600 0.00174405013627 0.000106147653105
700 1650 0.00144066927978 8.86595746117e-05
700 1700 0.00133067092571 8.42141650873e-05
700 1750 0.00116497660066 7.5462600528e-05
700 1800 0.00102114119918 6.76062483011e-05
700 1850 0.000896565451334 6.08172071984e-05
700 1900 0.00078809455001 5.47255882495e-05
700 1950 0.000715332209964 5.11010876992e-05
700 2000 0.000614047938562 4.46657372486e-05
700 2050 0.000554061335818 4.17060197925e-05
700 2100 0.000490637359627 3.77434337301e-05
700 2150 0.000428824329145 3.4112074025e-05
700 2200 0.000380572843667 3.10772884276e-05
700 2250 0.000344304487159 2.89679234181e-05
700 2300 0.000303010449954 2.62143764177e-05
700 2350 0.000266907541151 2.36531432031e-05
700 2400 0.000237249178086 2.18746884709e-05
700 2450 0.000210130444031 2.00364505299e-05
700 2500 0.000186222659086 1.8398843255e-05
750 1000 0.00795943656112 0.000376250911013
750 1050 0.00622617936854 0.000319724228323
750 1100 0.00587190151186 0.000290723604992
750 1150 0.00506759028998 0.000257197598896
750 1200 0.0043828258512 0.000228547000184
750 1250 0.00389864601757 0.000208427626967
750 1300 0.00288618412513 0.000168447095054
750 1350 0.00285397160975 0.000158529200727
750 1400 0.00265490070406 0.000151769102562
750 1450 0.00193412904954 0.000117138514322
750 1500 0.00188551726377 0.000111328682109
750 1550 0.00174649474933 0.000106612489188
750 1600 0.00144178881584 8.88605160592e-05
750 1650 0.00133139842799 8.45852803062e-05
750 1700 0.00110910262201 7.15421620235e-05
750 1750 0.00102149853682 6.78051104896e-05
750 1800 0.00089146275156 6.04704876338e-05
750 1850 0.000814013850473 5.68504547313e-05
750 1900 0.000696810451062 4.98389590217e-05
750 1950 0.000610380451794 4.44199010224e-05
750 2000 0.000556232397136 4.17292504675e-05
750 2050 0.000490265727737 3.79922221155e-05
750 2100 0.000430458658979 3.39982244354e-05
750 2150 0.000371005155985 3.0224195824e-05
750 2200 0.00034244185951 2.88393717068e-05
750 2250 0.000302527103463 2.61650018403e-05
750 2300 0.000263068792525 2.34155016482e-05
750 2350 0.000236792678491 2.19625543094e-05
750 2400 0.000206504715644 1.97698045411e-05
750 2450 0.000187573231017 1.85628322581e-05
750 2500 0.000164886274766 1.68938639328e-05
800 1000 0.00688890594215 0.000333533447059
800 1050 0.00567685887685 0.000285647752077
800 1100 0.0050984087845 0.000260064346102
800 1150 0.0046530325801 0.000246350496159
800 1200 0.00412839909305 0.000226495198898
800 1250 0.00330177864989 0.000180030678574
800 1300 0.00286232144799 0.000159901104581
800 1350 0.00266081074201 0.000154152967758
800 1400 0.00230787813244 0.000137091632745
800 1450 0.00200649349839 0.000119844078618
800 1500 0.00165008834439 9.98029559683e-05
800 1550 0.00144375973383 8.9383189245e-05
800 1600 0.00133223961352 8.48441601472e-05
800 1650 0.00116597016216 7.58085898651e-05
800 1700 0.00102164419815 6.79198359998e-05
800 1750 0.000896529437148 6.09782999455e-05
800 1800 0.00078769927772 5.48333654805e-05
800 1850 0.000692834687569 4.96165074684e-05
800 1900 0.000628616742252 4.6152353432e-05
800 1950 0.000537853738619 4.02419415306e-05
800 2000 0.000487533906374 3.76139432759e-05
800 2050 0.000430065375193 3.41555244658e-05
800 2100 0.000385634639849 3.15267137447e-05
800 2150 0.000335455477674 2.81723723063e-05
800 2200 0.000296709108042 2.56692690145e-05
800 2250 0.00026721423845 2.39631364437e-05
800 2300 0.000236397604336 2.18110200073e-05
800 2350 0.000206113680538 1.9720178479e-05
800 2400 0.000185508952642 1.83640967399e-05
800 2450 0.00016455869361 1.68833099175e-05
800 2500 0.000148665891298 1.58086086641e-05
850 1000 0.0059749918752 0.00029668483897
850 1050 0.00513520932601 0.000260949923866
850 1100 0.00443257006075 0.00023128742234
850 1150 0.00383360045565 0.000204278873332
850 1200 0.00331223536019 0.000180021024152
850 1250 0.00287096329103 0.000160451475271
850 1300 0.00249285702081 0.000142030895916
850 1350 0.00217020480189 0.000125426350789
850 1400 0.00189131048912 0.000112225944879
850 1450 0.00174953966852 0.000107042844536
850 1500 0.00145473849899 9.0276772821e-05
850 1550 0.00126571733267 8.0052419341e-05
850 1600 0.00111012833636 7.18343385301e-05
850 1650 0.00102192698032 6.81123942932e-05
850 1700 0.000927552649289 6.35443901188e-05
850 1750 0.00078326231175 5.47116774284e-05
850 1800 0.000692493542911 4.94992207842e-05
850 1850 0.000613077634618 4.5013372213e-05
850 1900 0.000537523422015 4.04419672228e-05
850 1950 0.000474148520195 3.65490000301e-05
850 2000 0.000429637401648 3.42788944008e-05
850 2050 0.00037918690944 3.09573060595e-05
850 2100 0.000334980118998 2.80909227292e-05
850 2150 0.000296303014187 2.56499983942e-05
850 2200 0.000262175555628 2.34843192796e-05
850 2250 0.00023603225216 2.17830638978e-05
850 2300 0.000206636488439 1.97911047645e-05
850 2350 0.000185193209642 1.83181590929e-05
850 2400 0.000164208357797 1.68652436968e-05
850 2450 0.000145689865904 1.55125155881e-05
850 2500 0.000130769413081 1.44818735858e-05
900 1000 0.0049849522988 0.000255079700197
900 1050 0.00390169710542 0.000214733403933
900 1100 0.00339962201485 0.000188076252106
900 1150 0.00332793059378 0.000182666966065
900 1200 0.00255135338354 0.000147312220258
900 1250 0.00250004266677 0.000142655767986
900 1300 0.00195194443924 0.000116892688279
900 1350 0.00189494605355 0.000112372781053
900 1400 0.00175082432081 0.000107246715387
900 1450 0.00144656781859 8.97443378652e-05
900 1500 0.0012667563981 8.0355040988e-05
900 1550 0.00116663461422 7.60741698039e-05
900 1600 0.0010215994862 6.81142320241e-05
900 1650 0.000896430958447 6.11724078224e-05
900 1700 0.000787349911704 5.49258349639e-05
900 1750 0.000692302789629 4.94073012886e-05
900 1800 0.000627341714158 4.62280905744e-05
900 1850 0.000552260719069 4.15366326108e-05
900 1900 0.000473800380583 3.65505477364e-05
900 1950 0.000428943988312 3.42862493792e-05
900 2000 0.000369809641765 3.01497903786e-05
900 2050 0.000334621718859 2.8196047805e-05
900 2100 0.000295831700355 2.59070834193e-05
900 2150 0.000256436846867 2.28974784601e-05
900 2200 0.000231811365719 2.14178610889e-05
900 2250 0.000208646435433 2.01027077891e-05
900 2300 0.000184860640962 1.83531541523e-05
900 2350 0.000163918430704 1.68265146875e-05
900 2400 0.000147043553504 1.56741667661e-05
900 2450 0.000130022152785 1.43806981693e-05
900 2500 0.00011542858229 1.32951668805e-05
950 1000 0.0045208111654 0.000235077228205
950 1050 0.00388774329409 0.000207633670544
950 1100 0.00334623394465 0.000181608521556
950 1150 0.00256727205897 0.000147204957937
950 1200 0.00250700026181 0.000142273360612
950 1250 0.0023202403988 0.000137623280066
950 1300 0.00200334082209 0.000119932232089
950 1350 0.00164629030023 9.99116480625e-05
950 1400 0.00152815613382 9.59821359804e-05
950 1450 0.00126796187882 8.04521053073e-05
950 1500 0.00116697060501 7.64690223188e-05
950 1550 0.00102202760091 6.83149395743e-05
950 1600 0.000857365977179 5.8239291232e-05
950 1650 0.000786959261867 5.49295370918e-05
950 1700 0.000692077144685 4.95036950911e-05
950 1750 0.000609143578756 4.48133259439e-05
950 1800 0.00053661507517 4.03689167653e-05
950 1850 0.000486106715707 3.77966474028e-05
950 1900 0.000418001832443 3.3142859806e-05
950 1950 0.000369201732071 3.01151862364e-05
950 2000 0.000326625139534 2.76529912866e-05
950 2050 0.000295446438956 2.5679575474e-05
950 2100 0.000261428207828 2.35001834294e-05
950 2150 0.000232448156562 2.15368193677e-05
950 2200 0.000201204832326 1.93012252824e-05
950 2250 0.00018453900374 1.83250634522e-05
950 2300 0.000163557318361 1.68286106988e-05
950 2350 0.000145078395236 1.54951267583e-05
950 2400 0.000127676877721 1.41847387006e-05
950 2450 0.000115553367282 1.33224830201e-05
950 2500 0.000101637672014 1.21903564607e-05
