#M1 M2 xsec[pb] uncertainty[pb]
1200 1250 0.0019208086395 0.000117923482403
1200 1300 0.00138724373951 8.77818132936e-05
1200 1350 0.00105889673823 7.04590848268e-05
1200 1400 0.000793698267172 5.55177659396e-05
1200 1450 0.000638960231531 4.73220604686e-05
1200 1500 0.000491242031245 3.8424231644e-05
1200 200 0 0
1200 250 47.0207920228 2.56241341916
1200 300 10.0333663278 0.42302284104
1200 350 3.45005942502 0.119946834238
1200 400 1.51037626493 0.0496866126376
1200 450 0.745039629735 0.0242082293922
1200 500 0.414505968157 0.0129962088826
1200 550 0.241749533032 0.00742398438646
1200 600 0.148912901411 0.00481796081894
1200 650 0.0949386519898 0.00321342509478
1200 700 0.0630881961964 0.00221634191487
1200 750 0.0426191023936 0.00156785228559
1200 800 0.0293790205875 0.00115738987099
1200 850 0.0211559697809 0.000871252983014
1200 900 0.014886849203 0.00064663750694
1200 950 0.011672587664 0.000543061792675
1250 1000 0.00747704084713 0.000366489566454
1250 1050 0.00573376221987 0.000290332252103
1250 1100 0.00431434514069 0.00022872851404
1250 1150 0.00331355231203 0.000184411226823
1250 1200 0.00239307636124 0.000138894006037
1250 1250 0.00176611541696 0.00010594897912
1250 1300 0.00136431283936 8.60382241878e-05
1250 1350 0.00109751033298 7.36801700931e-05
1250 1400 0.000801668358334 5.59688492696e-05
1250 1450 0.000630370873092 4.65518745267e-05
1250 1500 0.000492264591825 3.84524739101e-05
1250 200 0 0
1250 250 47.0297028986 2.5612512782
1250 300 10.0376237687 0.425286191585
1250 350 3.46653466736 0.125978119562
1250 400 1.50406932899 0.0495827206876
1250 450 0.750247550583 0.0243605797794
1250 500 0.417457451423 0.0124799761833
1250 550 0.245099034381 0.00796472350426
1250 600 0.152492104423 0.0047403520094
1250 650 0.0952633946718 0.00324175120777
1250 700 0.0639139024946 0.00223168394064
1250 750 0.0420548880286 0.00157531550342
1250 800 0.0298745762763 0.00115656145634
1250 850 0.0215541044204 0.000880351656636
1250 900 0.0150098219022 0.000651471645837
1250 950 0.0104895188079 0.000482116737681
1300 1000 0.00736689245246 0.000364513247267
1300 1050 0.00542747473537 0.000275872602493
1300 1100 0.00455235479011 0.000243723243628
1300 1150 0.00298078959296 0.000166634167025
1300 1200 0.0022908086642 0.000131709212036
1300 1250 0.00191723385239 0.000117485450301
1300 1300 0.00146288676895 9.35247976271e-05
1300 1350 0.00108833188419 7.27594327455e-05
1300 1400 0.000790355208735 5.50823303899e-05
1300 1450 0.000641828078222 4.7532231145e-05
1300 1500 0.000494861483764 3.89934309858e-05
1300 200 0 0
1300 250 47.0673266989 2.52458358668
1300 300 10.0276237482 0.421471320905
1300 350 3.4568019961 0.127134479032
1300 400 1.50052477803 0.0499431821639
1300 450 0.750396063644 0.0243471006646
1300 500 0.409802993376 0.0128891881575
1300 550 0.246054477489 0.00746136070329
1300 600 0.151461407894 0.00477671395014
1300 650 0.0952980428269 0.00320176512625
1300 700 0.0631515131434 0.00222461898841
1300 750 0.0426301489297 0.00156601407831
1300 800 0.0296782650208 0.00116226576268
1300 850 0.0224020924684 0.000919745007547
1300 900 0.0151020051935 0.000653520955692
1300 950 0.0111955590655 0.000512920837147
1350 1000 0.00736545704141 0.000363208714568
1350 1050 0.00580431633601 0.000293375916092
1350 1100 0.0043691466849 0.000232066035148
1350 1150 0.00314246267693 0.000172482668985
1350 1200 0.00241979860821 0.000140334979711
1350 1250 0.00182713468719 0.000111454233161
1350 1300 0.00139165886731 8.88612262523e-05
1350 1350 0.00106360893942 7.07836902835e-05
1350 1400 0.000840784789857 5.9079707169e-05
1350 1450 0.000644157666829 4.77932300179e-05
1350 1500 0.000486831573043 3.81236948557e-05
1350 200 0 0
1350 250 47.0861386125 2.52580807964
1350 300 10.0306930506 0.421464460605
1350 350 3.4523960523 0.132070717287
1350 400 1.50487130389 0.0499614372289
1350 450 0.754504969513 0.0233801796476
1350 500 0.41414754655 0.0128563373753
1350 550 0.241909921088 0.00750149725058
1350 600 0.149461405857 0.00482636551838
1350 650 0.095316851539 0.00319848668355
1350 700 0.0634772496164 0.00224149042007
1350 750 0.0426365638661 0.00156234803837
1350 800 0.0296507698662 0.00115844802259
1350 850 0.0209751620631 0.000863238728376
1350 900 0.0150568725518 0.000651404232669
1350 950 0.0109291255717 0.000501664303526
1400 1000 0.00756684402967 0.000367403633635
1400 1050 0.00603919748849 0.000308066168297
1400 1100 0.00455278017554 0.000243966306844
1400 1150 0.00327150199331 0.000183371499913
1400 1200 0.0023145111807 0.000132633525064
1400 1250 0.00186952056215 0.000113945135935
1400 1300 0.00143022292112 9.15750354361e-05
1400 1350 0.00110345026326 7.44389567928e-05
1400 1400 0.000820501383396 5.72705512267e-05
1400 1450 0.000620233643051 4.54433885487e-05
1400 1500 0.000504572014006 3.94812686805e-05
1400 200 0 0
1400 250 47.0752474993 2.56542014534
1400 300 10.0481187893 0.428043496169
1400 350 3.45966337439 0.1264434708
1400 400 1.50781190331 0.0499220681235
1400 450 0.758455465646 0.0238151330418
1400 500 0.414879228002 0.0130065236226
1400 550 0.243552493657 0.0074751362624
1400 600 0.149475265521 0.00482287152576
1400 650 0.0943574433322 0.00325245535007
1400 700 0.0618118994528 0.00224086160911
1400 750 0.0412421003885 0.0015497554159
1400 800 0.0296826078789 0.00116097642114
1400 850 0.0203072396876 0.000858407970075
1400 900 0.0147114118077 0.000641723144735
1400 950 0.0110606157374 0.00050800274111
1450 1000 0.00736996491862 0.00036462150614
1450 1050 0.00587831665343 0.000296773703175
1450 1100 0.00437118601811 0.000231848888073
1450 1150 0.00310026419472 0.00017110331939
1450 1200 0.00231379813528 0.000134022924528
1450 1250 0.00182382721636 0.000110090981051
1450 1300 0.00142041085796 9.04286868887e-05
1450 1350 0.001071232224 7.12630495913e-05
1450 1400 0.00083877439971 5.94497208857e-05
1450 1450 0.000628943464621 4.66731678407e-05
1450 1500 0.000494134175152 3.85867595629e-05
1450 200 0 0
1450 250 47.1435644392 2.4725256282
1450 300 10.0425742601 0.420849450235
1450 350 3.45660397118 0.126399795762
1450 400 1.51068319243 0.0495052182174
1450 450 0.753376257023 0.0243749212652
1450 500 0.412833683581 0.0124213894548
1450 550 0.247012888367 0.0074807573556
1450 600 0.15207922444 0.00480608702242
1450 650 0.0956495211068 0.00320776015482
1450 700 0.0638772434123 0.00224592532236
1450 750 0.0432346704899 0.00158575863402
1450 800 0.0290669520302 0.00116775840567
1450 850 0.0217426210409 0.000887885719488
1450 900 0.0154401999966 0.000675463130757
1450 950 0.0117845928597 0.000549462510063
1500 1000 0.00765734622808 0.000369931898712
1500 1050 0.00580596101841 0.000292060475887
1500 1100 0.00437023561219 0.000232244859495
1500 1150 0.00327192757948 0.000183306318549
1500 1200 0.00236928313424 0.000137063451991
1500 1250 0.00179639143808 0.000108554418528
1500 1300 0.00145442064153 9.29106967595e-05
1500 1350 0.00105169749045 6.9646881547e-05
1500 1400 0.000785353552031 5.44013984083e-05
1500 1450 0.000648619520533 4.79581784915e-05
1500 1500 0.00049513901852 3.88175480026e-05
1500 200 0 0
1500 250 47.0980197758 2.47951525215
1500 300 10.0467326779 0.427120772776
1500 350 3.46472277773 0.126351723894
1500 400 1.51101982391 0.0500727150275
1500 450 0.758732689446 0.0239112570834
1500 500 0.415758433294 0.0128477203668
1500 550 0.246106947181 0.00790354774582
1500 600 0.153153480649 0.00476892413028
1500 650 0.0957039752868 0.00320641326188
1500 700 0.0615435788687 0.00223120715322
1500 750 0.0432410047394 0.00158788982587
1500 800 0.0292621942862 0.00116985263942
1500 850 0.0211392313973 0.000866695669715
1500 900 0.0151079207122 0.00065498565446
1500 950 0.0108047155837 0.000493941876396
200 1000 0.00754329076579 0.000365838848799
200 1050 0.00535259583681 0.000276436261061
200 1100 0.00413835655029 0.000218163216782
200 1150 0.00326526589418 0.000181968131172
200 1200 0.00241547240599 0.00013987515796
200 1250 0.00179195625007 0.00010808783885
200 1300 0.0014619253386 9.41211556049e-05
200 1350 0.00107228065246 7.18703718322e-05
200 1400 0.000860818228062 6.10476132169e-05
200 1450 0.000642824206886 4.73706362654e-05
200 1500 0.00049814708591 3.88459759633e-05
200 200 0 0
200 250 46.4288093554 2.4616401729
200 300 9.94525366852 0.421278136086
200 350 3.43986251806 0.126428560902
200 400 1.50097065727 0.0489130771752
200 450 0.746019960766 0.023299569645
200 500 0.412445639999 0.0127704430923
200 550 0.244402048464 0.0073768831186
200 600 0.147503025047 0.00482535114009
200 650 0.0983099477321 0.00320343757658
200 700 0.0613317242425 0.00225157580384
200 750 0.0419612251382 0.00159394772905
200 800 0.0284177561268 0.00114351414997
200 850 0.0205303273949 0.00085350006907
200 900 0.0150467604343 0.000650015387126
200 950 0.011210619491 0.00051574110251
250 1000 0.00746596323824 0.000365421944668
250 1050 0.00578803081539 0.000291935995956
250 1100 0.0044858310932 0.000239819149444
250 1150 0.00317760186617 0.000177451950309
250 1200 0.00228795691601 0.000131449050903
250 1250 0.00179203483792 0.000108072830909
250 1300 0.00147920197964 9.5249667166e-05
250 1350 0.00117032961217 8.00476013607e-05
250 1400 0.000806098918676 5.6209489088e-05
250 1450 0.000626616820176 4.62157605782e-05
250 1500 0.000496839745629 3.89753714061e-05
250 200 0 0
250 250 46.4469755182 2.51354776324
250 300 9.95288026077 0.422932184711
250 350 3.44075389443 0.126352320604
250 400 1.50530735237 0.0493623692726
250 450 0.747425919655 0.0237696725533
250 500 0.409805052506 0.0127435301699
250 550 0.24355551586 0.00738432968963
250 600 0.148530747306 0.00480361992354
250 650 0.0954030158271 0.0031736104869
250 700 0.0612851881911 0.00225468081348
250 750 0.0422584512408 0.00160164791521
250 800 0.0296059725518 0.00115766588301
250 850 0.0203919102856 0.000855975880774
250 900 0.0151468584227 0.000652844184182
250 950 0.0107277473918 0.000490671892744
300 1000 0.00735150674199 0.000358489281176
300 1050 0.0056373070326 0.000285723464165
300 1100 0.00467746391344 0.000254800278075
300 1150 0.0031777793175 0.00017734559526
300 1200 0.00231101565866 0.00013333394226
300 1250 0.00175006398163 0.000104984793538
300 1300 0.00146210245965 9.41095090182e-05
300 1350 0.00110192321507 7.42214913038e-05
300 1400 0.000808582677169 5.67700176735e-05
300 1450 0.00065776397304 4.88141771491e-05
300 1500 0.000491737415979 3.84204263589e-05
300 200 0 0
300 250 46.5300740067 2.46313156575
300 300 9.96249408876 0.421812742298
300 350 3.45094250662 0.126159845929
300 400 1.50035693668 0.0494396049378
300 450 0.751416041015 0.0233492075932
300 500 0.415444663501 0.0127980311329
300 550 0.241096111899 0.00739578213477
300 600 0.150057480608 0.00477528775288
300 650 0.0950604413147 0.00320147323337
300 700 0.0612931082248 0.00225318867437
300 750 0.04196676718 0.00159478666719
300 800 0.0302202289169 0.0011724432342
300 850 0.0205238894337 0.000852905652032
300 900 0.015148340687 0.000653154727652
300 950 0.0111596274789 0.00051138449295
350 1000 0.00726457524447 0.000358787963224
350 1050 0.00563756370036 0.000285780100027
350 1100 0.00430726511522 0.000227446060579
350 1150 0.00297536277123 0.000166273994362
350 1200 0.00250101496642 0.000145021787883
350 1250 0.0018213900493 0.000110100767438
350 1300 0.00150180481918 9.78141237283e-05
350 1350 0.00110442761497 7.42201399514e-05
350 1400 0.000810934634417 5.68083112715e-05
350 1450 0.000630771434558 4.68767287653e-05
350 1500 0.000499925132152 3.93386531302e-05
350 200 0 0
350 250 46.5178459674 2.46393492795
350 300 9.95916911975 0.419990649959
350 350 3.44517142562 0.126516855373
350 400 1.5006540954 0.0494851669705
350 450 0.750188344925 0.0237628839044
350 500 0.414776353165 0.012434772566
350 550 0.243622846431 0.00742439336624
350 600 0.150151540373 0.00481176204276
350 650 0.0956931141268 0.00319929134614
350 700 0.0628723154104 0.00221689685537
350 750 0.0422577563332 0.00157577272808
350 800 0.0293979507697 0.00114457390965
350 850 0.0211222053885 0.000869792240613
350 900 0.0153615098846 0.000664497056891
350 950 0.0110107157633 0.000503062262397
400 1000 0.00776932697647 0.000373702176064
400 1050 0.00579561249615 0.000292460940909
400 1100 0.004301828833 0.000228405971476
400 1150 0.00318767897742 0.000176643561387
400 1200 0.00223700449373 0.000130365723238
400 1250 0.00185214198846 0.000112394804816
400 1300 0.00143608153917 9.20737682789e-05
400 1350 0.00106718949497 7.13274476623e-05
400 1400 0.000802786651406 5.62338778297e-05
400 1450 0.000633405653891 4.68728349112e-05
400 1500 0.000492834618216 3.85955146529e-05
400 200 0 0
400 250 46.5643623523 2.50914594465
400 300 9.96847351658 0.418963878959
400 350 3.45319586715 0.126233553036
400 400 1.50242663542 0.0498910788284
400 450 0.751742843545 0.0233446631387
400 500 0.414218938773 0.0128010186674
400 550 0.243692155388 0.00746107046805
400 600 0.149072332605 0.004769143966
400 650 0.0941049945829 0.00323296869829
400 700 0.0633940965462 0.00223158491468
400 750 0.0422767652353 0.00159995700692
400 800 0.0299961676192 0.00116354573876
400 850 0.0215316103971 0.000879587294501
400 900 0.015264479308 0.000661773025765
400 950 0.0107505168958 0.00049027122719
450 1000 0.00765031630248 0.000368659326842
450 1050 0.00571097811534 0.000287645056375
450 1100 0.00419110541444 0.000220575003939
450 1150 0.00326693579784 0.000181912928282
450 1200 0.00228837027274 0.000131527867848
450 1250 0.00187066622701 0.000114341263298
450 1300 0.00146126919047 9.36930306999e-05
450 1350 0.00105536729475 7.04754303266e-05
450 1400 0.000852964465496 6.05881025414e-05
450 1450 0.000640393396979 4.77046058939e-05
450 1500 0.000497307533721 3.90589624002e-05
450 200 0 0
450 250 46.6168339225 2.51952573018
450 300 9.96357045166 0.426469357222
450 350 3.42965608687 0.125916318328
450 400 1.50273424076 0.0499164436386
450 450 0.74541618813 0.024507051237
450 500 0.414279351046 0.0127790295938
450 550 0.2453664172 0.0074447880561
450 600 0.149096095563 0.00481563091683
450 650 0.0967238057909 0.00319487644793
450 700 0.0633020166051 0.00221612331902
450 750 0.0419800316701 0.00159616289292
450 800 0.0295949785412 0.00114895081794
450 850 0.021259332239 0.000872244091588
450 900 0.0149871516988 0.000652755019089
450 950 0.0107555655988 0.000492094498907
500 1000 0.00744784031151 0.000361614338972
500 1050 0.00563857148046 0.00028417477931
500 1100 0.0044877780198 0.000239635329443
500 1150 0.00326721244497 0.000181995610113
500 1200 0.00226057764839 0.000131199608371
500 1250 0.00183830928673 0.000111719723728
500 1300 0.00139441724091 8.84813333791e-05
500 1350 0.00111416883621 7.50539154533e-05
500 1400 0.000813848230094 5.70250865742e-05
500 1450 0.000634185104068 4.69296658817e-05
500 1500 0.000496377494475 3.86707994954e-05
500 200 0 0
500 250 46.5564366407 2.47250443364
500 300 9.97554632185 0.42130372635
500 350 3.46394555924 0.126284391509
500 400 1.50297485022 0.0499747520088
500 450 0.749545061587 0.0239388915592
500 500 0.409406110685 0.013279854096
500 550 0.245381274975 0.00741794996782
500 600 0.150146592137 0.00477208748394
500 650 0.0947743009012 0.00321985046243
500 700 0.0622000357089 0.00223013551837
500 750 0.0422850802379 0.00159899946636
500 800 0.0298119083308 0.00114794520239
500 850 0.0199971530678 0.000846260877069
500 900 0.0147505171986 0.00064369651705
500 950 0.0114149706804 0.000532762820182
550 1000 0.00735556231357 0.00035906077932
550 1050 0.00556238264882 0.000282784842359
550 1100 0.00441983678483 0.000235160107556
550 1150 0.0032221128288 0.000177957378877
550 1200 0.00226634936943 0.000130781797092
550 1250 0.00178177412225 0.000107849115582
550 1300 0.00142676330645 9.10499898091e-05
550 1350 0.0011047129721 7.41356343405e-05
550 1400 0.000802992393539 5.58691785364e-05
550 1450 0.000627173860681 4.60286201741e-05
550 1500 0.000495241514436 3.8816303022e-05
550 200 0 0
550 250 46.6277234023 2.51913075081
550 300 9.97950567124 0.421374682347
550 350 3.44357645449 0.126547145206
550 400 1.50447229185 0.0489309044899
550 450 0.752238582026 0.0234099048588
550 500 0.410893291102 0.0132640725309
550 550 0.242991187034 0.00742305067121
550 600 0.151298079271 0.00477750055608
550 650 0.096437667071 0.00321107126444
550 700 0.0641861736697 0.00221668914716
550 750 0.0417170596004 0.00158457513028
550 800 0.0302057688047 0.00115847199188
550 850 0.0208351720633 0.000861849266384
550 900 0.0148541796907 0.000646759609534
550 950 0.0110506134795 0.000504498419674
600 1000 0.00765209626803 0.000369207743658
600 1050 0.00566306516118 0.000287796404964
600 1100 0.00430352924474 0.000228447562932
600 1150 0.00313973600923 0.000172018519829
600 1200 0.00228563598636 0.000132144222221
600 1250 0.0017375162242 0.000104456837898
600 1300 0.00141887176395 9.05629550094e-05
600 1350 0.0011143561124 7.5108174593e-05
600 1400 0.000849489036542 6.03230034566e-05
600 1450 0.000652645786776 4.84661917301e-05
600 1500 0.000485312475826 3.78486395527e-05
600 200 0 0
600 250 46.6396043571 2.51075926855
600 300 9.97901025051 0.419139478796
600 350 3.46299084123 0.126783334611
600 400 1.50375732236 0.0493670140475
600 450 0.751637065468 0.0234142431148
600 500 0.41524786022 0.0127771952343
600 550 0.245526849194 0.00795818042709
600 600 0.148150559193 0.00483272351404
600 650 0.0944832127175 0.00322930696152
600 700 0.063054490158 0.00224002510209
600 750 0.0431529005277 0.00160556324155
600 800 0.0286454709312 0.00115680242013
600 850 0.0209535870428 0.000873108431491
600 900 0.01466467398 0.000640777186641
600 950 0.0113272464139 0.000522855892821
650 1000 0.00745011539869 0.000362173514057
650 1050 0.00603910413859 0.000307345140919
650 1100 0.00413548901768 0.000219077050536
650 1150 0.0030180721129 0.000167625656914
650 1200 0.00231223942444 0.00013226545953
650 1250 0.00180802068516 0.000109215291635
650 1300 0.00139424757468 8.83538556351e-05
650 1350 0.00110458343305 7.37608531641e-05
650 1400 0.000801590639258 5.57543588349e-05
650 1450 0.000631570180123 4.66087145791e-05
650 1500 0.000492538883601 3.86873019967e-05
650 200 0 0
650 250 46.6851488418 2.53352998469
650 300 9.96960417036 0.431102935443
650 350 3.45789142985 0.126607743673
650 400 1.50144649332 0.0499093308912
650 450 0.74863803559 0.0239703436185
650 500 0.414490776365 0.0133383846805
650 550 0.244692232668 0.00743780929222
650 600 0.148169378645 0.00483913660129
650 650 0.0961129172464 0.00319958391541
650 700 0.0629594409062 0.00222926966163
650 750 0.0422992365583 0.00158287567674
650 800 0.0296362623583 0.00115050952787
650 850 0.0206819031316 0.000868674595131
650 900 0.0153709108252 0.00066491842663
650 950 0.0110360575291 0.000505427689161
700 1000 0.00718506525662 0.000357563797208
700 1050 0.00557081640703 0.000281732955928
700 1100 0.00442167656751 0.000234222553778
700 1150 0.00305619040572 0.000168644861724
700 1200 0.00228910032161 0.000131499276296
700 1250 0.00179477271974 0.000108388039992
700 1300 0.00140237587563 8.92578539975e-05
700 1350 0.00115477116729 7.8463180602e-05
700 1400 0.000806531867922 5.62494998605e-05
700 1450 0.000649624310743 4.82649880017e-05
700 1500 0.000491252449501 3.84052465765e-05
700 200 0 0
700 250 46.7099012237 2.52301489738
700 300 9.98217831966 0.425758232756
700 350 3.45196058835 0.119676797849
700 400 1.50697066763 0.0500852096105
700 450 0.750001880279 0.0236546102932
700 500 0.416721937356 0.0128432190127
700 550 0.243901230553 0.00740081239834
700 600 0.150220878425 0.00476761825915
700 650 0.0945089601492 0.00321300951866
700 700 0.0630178570768 0.00222438455529
700 750 0.0425744838649 0.00159331495971
700 800 0.0292288360992 0.0011661581254
700 850 0.0208202193308 0.000870408514439
700 900 0.0146682368738 0.000641778017991
700 950 0.0113576409598 0.000522996449416
750 1000 0.00735813388623 0.000359808348428
750 1050 0.00557138015956 0.000281885289874
750 1100 0.0041360819975 0.000219101339293
750 1150 0.00342266514977 0.000195177903596
750 1200 0.00228922854272 0.000131422082041
750 1250 0.00178217820189 0.000107826151911
750 1300 0.00142899921672 9.13422973306e-05
750 1350 0.00108926584502 7.32946951791e-05
750 1400 0.00082384934001 5.80209635778e-05
750 1450 0.000661254677303 4.94568876326e-05
750 200 0 0
750 250 46.7108913036 2.58837366571
750 300 9.98603966097 0.420210698681
750 350 3.45066348602 0.126015205632
750 400 1.50462395766 0.049962632827
750 450 0.750119275581 0.0240217679818
750 500 0.413237584121 0.0129549228535
750 550 0.243089636902 0.00738747609941
750 600 0.150798134272 0.00478388349337
750 650 0.0974347083355 0.00320657132676
750 700 0.0620634029566 0.00223563225081
750 750 0.0428624045502 0.00158146984154
750 800 0.0292334890715 0.00116850463641
750 850 0.0206869512988 0.000867262686568
750 900 0.0147627906516 0.000643529682864
750 950 0.0107732839263 0.000492397289412
800 1000 0.00786882642274 0.00037767610296
800 1050 0.00596788453444 0.000304786427597
800 1100 0.0046097547127 0.000246363349416
800 1150 0.00322300125716 0.000177883431469
800 1200 0.00224605977684 0.000130283232727
800 1250 0.00180833616764 0.000109312152984
800 1300 0.00141158297593 9.00812967614e-05
800 1350 0.00116637438145 7.95544885403e-05
800 1400 0.000801244044919 5.57257766833e-05
800 1450 0.0006571395099 4.88366824543e-05
800 1500 0.000497308278648 3.90068576381e-05
800 200 0 0
800 250 46.740594235 2.5207020451
800 300 9.98930698029 0.426834288952
800 350 3.45645552771 0.127168533472
800 400 1.50500012129 0.049939439265
800 450 0.750208121628 0.0240392542561
800 500 0.411897864234 0.012947043076
800 550 0.241628381342 0.00782427294527
800 600 0.149776423241 0.00478317559688
800 650 0.0951802637117 0.00319847172219
800 700 0.0629356825837 0.00222623558687
800 750 0.0425832960158 0.00159557292784
800 800 0.0288407164137 0.00115615744169
800 850 0.0208461586415 0.000862483980443
800 900 0.0152763543675 0.000661216858835
800 950 0.0109101149604 0.000499426558859
850 1000 0.00786932091496 0.000377689235497
850 1050 0.00579926025306 0.000294262326265
850 1100 0.00431074431536 0.000227618182878
850 1150 0.00322784236531 0.00017988324855
850 1200 0.00231312863628 0.000132494101525
850 1250 0.00185328629124 0.000112808179281
850 1300 0.0014272855739 9.12474804373e-05
850 1350 0.00113517601557 7.71620169646e-05
850 1400 0.000806968482837 5.64749645577e-05
850 1450 0.000621680785936 4.57481247556e-05
850 1500 0.000496800108905 3.89539431295e-05
850 200 0 0
850 250 46.7554456788 2.52206228438
850 300 9.99316835614 0.423240918754
850 350 3.45884164155 0.126481820963
850 400 1.50535651554 0.0499248799713
850 450 0.755584272996 0.0239157982492
850 500 0.414059657974 0.0129559184369
850 550 0.243143787975 0.0074238553237
850 600 0.149098476522 0.00479775071013
850 650 0.0955070192112 0.00322593750686
850 700 0.0635020234075 0.00224354699872
850 750 0.0431783462253 0.00158678452969
850 800 0.0290327954975 0.00116314089137
850 850 0.0209655641419 0.000875982294683
850 900 0.0156268488778 0.000681410374814
850 950 0.0108759559921 0.00049524864262
900 1000 0.00735971636009 0.000359824241646
900 1050 0.0059690815455 0.000304900952489
900 1100 0.00409452604648 0.000218075135472
900 1150 0.0034054359511 0.000191254369412
900 1200 0.00233809853354 0.000133858991623
900 1250 0.00175336509436 0.000105798877336
900 1300 0.0014357208315 9.17059618866e-05
900 1350 0.00107464104486 7.15246465739e-05
900 1400 0.000819815688325 5.74752640778e-05
900 1450 0.000638710230996 4.71148031036e-05
900 1500 0.000502378037174 3.93963995727e-05
900 200 0 0
