PdfType: error
Format: lhagrid1
---
1.000000e-08 1.214310e-08 1.474550e-08 1.790560e-08 2.174300e-08 2.640280e-08 3.206120e-08 3.893220e-08 4.727580e-08 5.740750e-08 6.971060e-08 8.465030e-08 1.027920e-07 1.248210e-07 1.515720e-07 1.840550e-07 2.235000e-07 2.713980e-07 3.295620e-07 4.001900e-07 4.859540e-07 5.900990e-07 7.165630e-07 8.701290e-07 1.056610e-06 1.283040e-06 1.558010e-06 1.891900e-06 2.297350e-06 2.789680e-06 3.387520e-06 4.113480e-06 4.995000e-06 6.065420e-06 7.365210e-06 8.943520e-06 1.086000e-05 1.318710e-05 1.601290e-05 1.944400e-05 2.361010e-05 2.866860e-05 3.481050e-05 4.226780e-05 5.132180e-05 6.231400e-05 7.565900e-05 9.185930e-05 1.115250e-04 1.353950e-04 1.643660e-04 1.995240e-04 2.421860e-04 2.939430e-04 3.567240e-04 4.328590e-04 5.251620e-04 6.370280e-04 7.725490e-04 9.366450e-04 1.135220e-03 1.375350e-03 1.665480e-03 2.015650e-03 2.437770e-03 2.945870e-03 3.556390e-03 4.288450e-03 5.164110e-03 6.208550e-03 7.450170e-03 8.920570e-03 1.065430e-02 1.268850e-02 1.506220e-02 1.781520e-02 2.098720e-02 2.461620e-02 2.873720e-02 3.338090e-02 3.857250e-02 4.433080e-02 5.066770e-02 5.758820e-02 6.509090e-02 7.316810e-02 8.180710e-02 9.099100e-02 1.007000e-01 1.109100e-01 1.215990e-01 1.327420e-01 1.443130e-01 1.562880e-01 1.686430e-01 1.813550e-01 1.944020e-01 2.077630e-01 2.214180e-01 2.353490e-01 2.495380e-01 2.639710e-01 2.786300e-01 2.935040e-01 3.085780e-01 3.238410e-01 3.392820e-01 3.548900e-01 3.706560e-01 3.865710e-01 4.026260e-01 4.188150e-01 4.351290e-01 4.515630e-01 4.681090e-01 4.847630e-01 5.015190e-01 5.183720e-01 5.353160e-01 5.523490e-01 5.694650e-01 5.866600e-01 6.039320e-01 6.212750e-01 6.386880e-01 6.561670e-01 6.737090e-01 6.913110e-01 7.089700e-01 7.266830e-01 7.444490e-01 7.622630e-01 7.801240e-01 7.980280e-01 8.159710e-01 8.339500e-01 8.519600e-01 8.699940e-01 8.880420e-01 9.060860e-01 9.240980e-01 9.420120e-01 9.596630e-01 9.764990e-01 9.901910e-01 9.965610e-01 9.985400e-01 9.993360e-01 9.997490e-01 1.000000e+00
1.300000e+00 1.494070e+00 1.736558e+00 2.042733e+00 2.434177e+00 2.941432e+00 3.608370e+00 4.499306e+00 5.893804e+00 7.911008e+00 1.090460e+01 1.547355e+01 2.266071e+01 3.434914e+01 5.405897e+01 8.863955e+01 1.519677e+02 2.735350e+02 5.191839e+02 1.044223e+03 2.236806e+03 5.132547e+03 1.269416e+04 3.407485e+04 1.000000e+05
-5 -4 -3 -2 -1 1 2 3 4 5 21
0.00000000e+00 1.97945713e-04 4.98769923e+00 5.93761211e+00 5.93902214e+00 5.93905212e+00 5.93765210e+00 4.98769923e+00 1.97945713e-04 0.00000000e+00 6.80216075e-02
0.00000000e+00 2.13256000e-01 5.13023000e+00 6.06653000e+00 6.06796000e+00 6.06799000e+00 6.06657000e+00 5.13023000e+00 2.13256000e-01 0.00000000e+00 7.34121000e+00
0.00000000e+00 5.49194000e-01 5.39916000e+00 6.32252000e+00 6.32397000e+00 6.32401000e+00 6.32257000e+00 5.39916000e+00 5.49194000e-01 0.00000000e+00 1.79239000e+01
0.00000000e+00 1.03800000e+00 5.82396000e+00 6.73495000e+00 6.73643000e+00 6.73647000e+00 6.73500000e+00 5.82396000e+00 1.03800000e+00 0.00000000e+00 3.30517000e+01
0.00000000e+00 1.71795000e+00 6.44241000e+00 7.34153000e+00 7.34303000e+00 7.34306000e+00 7.34158000e+00 6.44241000e+00 1.71795000e+00 0.00000000e+00 5.42848000e+01
0.00000000e+00 2.63548000e+00 7.30057000e+00 8.18823000e+00 8.18975000e+00 8.18979000e+00 8.18828000e+00 7.30057000e+00 2.63548000e+00 0.00000000e+00 8.35255000e+01
0.00000000e+00 3.84640000e+00 8.45397000e+00 9.33052000e+00 9.33207000e+00 9.33211000e+00 9.33058000e+00 8.45397000e+00 3.84640000e+00 0.00000000e+00 1.23069000e+02
0.00000000e+00 5.41730000e+00 9.96896000e+00 1.08347000e+01 1.08363000e+01 1.08363000e+01 1.08348000e+01 9.96896000e+00 5.41730000e+00 0.00000000e+00 1.75657000e+02
2.35822000e+00 7.71566000e+00 1.22064000e+01 1.30604000e+01 1.30620000e+01 1.30620000e+01 1.30604000e+01 1.22064000e+01 7.71566000e+00 2.35822000e+00 2.49862000e+02
5.41867000e+00 1.07171000e+01 1.51478000e+01 1.59902000e+01 1.59918000e+01 1.59919000e+01 1.59903000e+01 1.51478000e+01 1.07171000e+01 5.41867000e+00 3.49476000e+02
9.34993000e+00 1.45901000e+01 1.89617000e+01 1.97927000e+01 1.97943000e+01 1.97944000e+01 1.97928000e+01 1.89617000e+01 1.45901000e+01 9.34993000e+00 4.81077000e+02
1.43595000e+01 1.95421000e+01 2.38555000e+01 2.46753000e+01 2.46770000e+01 2.46770000e+01 2.46754000e+01 2.38555000e+01 1.95421000e+01 1.43595000e+01 6.52653000e+02
2.06950000e+01 2.58207000e+01 3.00767000e+01 3.08854000e+01 3.08871000e+01 3.08872000e+01 3.08855000e+01 3.00767000e+01 2.58207000e+01 2.06950000e+01 8.73632000e+02
2.86496000e+01 3.37190000e+01 3.79184000e+01 3.87161000e+01 3.87179000e+01 3.87179000e+01 3.87162000e+01 3.79184000e+01 3.37190000e+01 2.86496000e+01 1.15504000e+03
3.85684000e+01 4.35823000e+01 4.77257000e+01 4.85127000e+01 4.85145000e+01 4.85145000e+01 4.85128000e+01 4.77257000e+01 4.35823000e+01 3.85684000e+01 1.50963000e+03
5.08554000e+01 5.58142000e+01 5.99025000e+01 6.06788000e+01 6.06806000e+01 6.06807000e+01 6.06790000e+01 5.99025000e+01 5.58142000e+01 5.08554000e+01 1.95208000e+03
6.59801000e+01 7.08845000e+01 7.49184000e+01 7.56842000e+01 7.56860000e+01 7.56861000e+01 7.56843000e+01 7.49184000e+01 7.08845000e+01 6.59801000e+01 2.49908000e+03
8.44855000e+01 8.93360000e+01 9.33161000e+01 9.40715000e+01 9.40734000e+01 9.40735000e+01 9.40717000e+01 9.33161000e+01 8.93360000e+01 8.44855000e+01 3.16949000e+03
1.06995000e+02 1.11792000e+02 1.15719000e+02 1.16464000e+02 1.16466000e+02 1.16466000e+02 1.16465000e+02 1.15719000e+02 1.11792000e+02 1.06995000e+02 3.98444000e+03
1.34221000e+02 1.38966000e+02 1.42840000e+02 1.43575000e+02 1.43577000e+02 1.43577000e+02 1.43575000e+02 1.42840000e+02 1.38966000e+02 1.34221000e+02 4.96746000e+03
1.66973000e+02 1.71665000e+02 1.75488000e+02 1.76213000e+02 1.76215000e+02 1.76215000e+02 1.76213000e+02 1.75488000e+02 1.71665000e+02 1.66973000e+02 6.14453000e+03
2.06163000e+02 2.10803000e+02 2.14575000e+02 2.15290000e+02 2.15292000e+02 2.15292000e+02 2.15290000e+02 2.14575000e+02 2.10803000e+02 2.06163000e+02 7.54417000e+03
2.52816000e+02 2.57405000e+02 2.61126000e+02 2.61832000e+02 2.61834000e+02 2.61834000e+02 2.61832000e+02 2.61126000e+02 2.57405000e+02 2.52816000e+02 9.19743000e+03
3.08078000e+02 3.12616000e+02 3.16287000e+02 3.16983000e+02 3.16985000e+02 3.16985000e+02 3.16983000e+02 3.16287000e+02 3.12616000e+02 3.08078000e+02 1.11380000e+04
3.73228216e+02 3.77717209e+02 3.81338201e+02 3.82025200e+02 3.82027200e+02 3.82027200e+02 3.82025200e+02 3.81338201e+02 3.77717209e+02 3.73228216e+02 1.34022532e+04
0.00000000e+00 1.91481714e-04 4.73683903e+00 5.63826581e+00 5.63974727e+00 5.63977158e+00 5.63831438e+00 4.73683903e+00 1.91481714e-04 0.00000000e+00 7.08847905e-02
0.00000000e+00 2.06123051e-01 4.87574608e+00 5.76424457e+00 5.76573817e+00 5.76577460e+00 5.76429314e+00 4.87574608e+00 2.06123051e-01 0.00000000e+00 7.05679256e+00
0.00000000e+00 5.30257605e-01 5.13621558e+00 6.01242525e+00 6.01394313e+00 6.01397956e+00 6.01247382e+00 5.13621558e+00 5.30257605e-01 0.00000000e+00 1.72351876e+01
0.00000000e+00 1.00111481e+00 5.54626378e+00 6.41073107e+00 6.41227324e+00 6.41230967e+00 6.41079178e+00 5.54626378e+00 1.00111481e+00 0.00000000e+00 3.17842000e+01
0.00000000e+00 1.65500739e+00 6.14173712e+00 6.99492347e+00 6.99650207e+00 6.99653850e+00 6.99498418e+00 6.14173712e+00 1.65500739e+00 0.00000000e+00 5.21855794e+01
0.00000000e+00 2.53585572e+00 6.96621718e+00 7.80852331e+00 7.81012620e+00 7.81016263e+00 7.80858403e+00 6.96621718e+00 2.53585572e+00 0.00000000e+00 8.02402691e+01
0.00000000e+00 3.69637178e+00 8.07211358e+00 8.90386736e+00 8.90549453e+00 8.90554311e+00 8.90394022e+00 8.07211358e+00 3.69637178e+00 0.00000000e+00 1.18113141e+02
0.00000000e+00 5.19923827e+00 9.52190258e+00 1.03434076e+01 1.03450590e+01 1.03451076e+01 1.03434804e+01 9.52190258e+00 5.19923827e+00 0.00000000e+00 1.68382296e+02
